word_id,word_german,word_english,pos,semantic_category,valence_M,valence_SE,valence_SD,valence_N,arousal_M,arousal_SE,arousal_SD,arousal_N,potency_M,potency_SE,potency_SD,potency_N,authority_M,authority_SE,authority_SD,authority_N,community_M,community_SE,community_SD,community_N,Cluster,freq_LEIPZIG,freq_SUBTLEX,freq_CELEX,orth_N_CELEX,orth_N_SUM_CELEX,FHN_CELEX,freq_DLEX_abs,freq_DLEX_norm,orth_N_DLEX,orth_N_SUM_DLEX,FHN_DLEX,freq_Zipf,syllables,letters
531,Moslem,muslim,noun,identity,4.789,0.233,1.436,38,5.421,0.167,1.030,38,5.237,0.170,1.051,38,5.000,0.226,0.816,13,6.308,0.263,0.947,13,4,1.771,2.560,1.333,0,0.000,0,1.690,-0.397,5,1.839,0,2.689,2,6
532,motivieren,to motivate,verb,behavior,7.452,0.205,1.329,42,5.595,0.322,2.084,42,6.659,0.193,1.237,41,5.286,0.485,1.816,14,5.643,0.570,2.134,14,5,5.271,1.380,3.167,0,0.000,0,2.188,0.100,1,0.954,0,3.180,4,10
533,mutlos,despondent,adjective,characterization,3.000,0.236,1.317,31,5.419,0.289,1.608,31,3.194,0.405,2.257,31,5.217,0.301,1.445,23,3.478,0.287,1.377,23,8,0.604,0.390,1.333,1,0.333,0,2.124,0.036,4,1.204,0,3.117,2,6
534,Mutprobe,dare,noun,setting/abstract,4.021,0.220,1.523,48,7.208,0.168,1.166,48,6.125,0.259,1.794,48,6.143,0.404,1.512,14,4.857,0.662,2.476,14,6,0.854,0.940,0.000,0,0.000,0,1.114,-0.974,0,0.000,0,2.136,3,8
535,Nachbar,neighbor,noun,identity,5.788,0.178,1.023,33,4.606,0.157,0.899,33,4.970,0.147,0.847,33,4.250,0.351,1.215,12,6.167,0.345,1.193,12,4,8.813,11.650,43.500,1,0.167,0,3.005,0.918,7,2.064,0,3.996,2,7
536,Nachbarschaft,neighborhood,noun,identity,6.025,0.231,1.459,40,4.475,0.248,1.569,40,5.359,0.242,1.513,39,4.000,0.374,1.541,17,6.647,0.383,1.579,17,4,13.771,11.340,12.333,0,0.000,0,3.093,1.005,3,0.699,0,4.083,3,13
537,Nachhilfelehrer,tutor,noun,identity,5.105,0.202,1.247,38,4.632,0.153,0.942,38,4.921,0.190,1.171,38,5.235,0.338,1.393,17,4.412,0.412,1.698,17,7,0.125,0.470,0.000,0,0.000,0,0.778,-1.309,0,0.000,0,1.835,5,15
538,Nachhilfeunterricht,tutoring,noun,abstract,5.042,0.252,1.233,24,4.913,0.266,1.276,23,4.917,0.294,1.442,24,5.824,0.300,1.237,17,3.941,0.406,1.676,17,7,0.813,0.120,0.000,0,0.000,0,1.431,-0.656,1,0.000,0,2.437,6,19
539,Nachtwächter,night watchman,noun,identity,5.484,0.201,1.122,31,3.967,0.265,1.450,30,5.333,0.277,1.516,30,5.833,0.316,1.339,18,4.111,0.511,2.166,18,7,0.646,5.160,2.500,0,0.000,0,2.176,0.089,1,0.000,0,3.169,3,12
540,Nationalist,nationalist,noun,identity,2.640,0.264,1.319,25,6.560,0.289,1.446,25,5.833,0.393,1.926,24,8.000,0.258,0.816,10,7.100,0.407,1.287,10,2,0.938,0.080,2.667,1,0.500,0,1.892,-0.195,4,1.964,0,2.888,5,11
541,NATO,NATO,noun,identity,4.281,0.331,1.871,32,5.656,0.329,1.860,32,6.469,0.280,1.586,32,6.000,0.763,2.530,11,6.000,0.357,1.183,11,1,20.021,2.400,0.000,0,0.000,0,3.509,1.422,6,1.778,0,4.500,2,4
542,Neid,envy,noun,abstract,2.465,0.171,1.120,43,6.500,0.244,1.581,42,5.690,0.369,2.394,42,6.000,0.309,1.447,22,3.409,0.425,1.992,22,6,6.958,3.620,5.500,2,381.000,2,2.900,0.813,25,4.376,4,3.891,1,4
543,neidisch,envious,adjective,characterization,3.343,0.298,1.765,35,6.714,0.211,1.250,35,5.086,0.368,2.174,35,5.875,0.284,1.393,24,3.375,0.323,1.583,24,6,2.521,8.230,2.000,0,0.000,0,2.418,0.331,2,1.041,0,3.410,2,8
544,nervös,nervous,adjective,characterization,3.211,0.200,1.234,38,7.211,0.178,1.094,38,4.737,0.308,1.899,38,5.783,0.251,1.204,23,3.739,0.296,1.421,23,6,12.813,62.290,27.500,0,0.000,0,3.078,0.991,4,1.908,0,4.069,2,6
545,nutzlos,useless,adjective,characterization,3.316,0.259,1.596,38,5.632,0.243,1.496,38,3.395,0.351,2.163,38,5.348,0.278,1.335,23,4.957,0.213,1.022,23,8,1.958,16.260,5.667,0,0.000,0,2.672,0.585,1,1.114,0,3.663,2,7
546,Oberschicht,gentry,noun,identity,4.091,0.270,1.548,33,4.781,0.326,1.845,32,6.515,0.247,1.417,33,7.100,0.379,1.197,10,3.200,0.593,1.874,10,1,1.729,0.280,0.000,1,0.000,0,2.728,0.641,1,0.000,0,3.719,3,11
547,Obrigkeit,magistracy,noun,identity,3.171,0.207,1.224,35,6.200,0.235,1.389,35,6.771,0.338,2.001,35,7.842,0.503,2.192,19,5.105,0.471,2.052,19,2,1.625,0.790,3.167,0,0.000,0,2.797,0.709,2,0.602,0,3.787,3,9
548,offensiv,offensive,adjective,characterization,4.972,0.299,1.797,36,6.714,0.245,1.447,35,7.000,0.239,1.414,35,6.409,0.225,1.054,22,4.273,0.288,1.352,22,1,6.167,0.510,3.667,0,0.000,0,2.021,-0.066,1,0.954,0,3.015,3,8
549,Offizier,officer,noun,identity,3.946,0.287,1.747,37,5.861,0.252,1.515,36,6.583,0.283,1.697,36,8.524,0.131,0.602,21,4.238,0.468,2.143,21,1,7.833,18.430,47.500,0,0.000,0,3.530,1.443,7,1.643,0,4.521,3,8
550,Ohnmacht,faint,noun,abstract,2.757,0.252,1.535,37,6.081,0.332,2.019,37,4.649,0.430,2.616,37,6.125,0.392,1.918,24,4.083,0.324,1.586,24,8,5.125,6.220,10.667,0,0.000,0,3.054,0.966,1,0.477,0,4.044,2,8
551,ohrfeigen,to slap,verb,behavior,2.371,0.232,1.374,35,7.314,0.208,1.231,35,5.600,0.404,2.391,35,8.176,0.300,1.237,17,2.824,0.386,1.590,17,2,0.063,1.420,1.833,0,0.000,0,1.863,-0.224,2,2.365,1,2.859,3,9
552,Opfer,victim,noun,identity,2.438,0.308,1.740,32,6.781,0.341,1.930,32,3.290,0.473,2.636,31,5.941,0.473,1.952,17,4.118,0.568,2.342,17,8,143.479,74.650,110.667,0,0.000,0,3.885,1.797,4,1.362,0,4.875,2,5
553,opfern,to sacrifice,verb,behavior,3.179,0.220,1.374,39,6.316,0.300,1.847,38,5.605,0.357,2.200,38,5.538,0.445,2.267,26,6.731,0.370,1.888,26,6,4.604,18.500,20.500,0,0.000,0,2.890,0.802,6,3.055,1,3.881,2,6
554,Opposition,opposition,noun,identity,5.432,0.203,1.237,37,6.081,0.210,1.278,37,5.919,0.243,1.479,37,3.909,0.343,1.136,11,6.455,0.312,1.036,11,4,87.813,1.500,52.000,1,2.500,0,3.619,1.532,3,1.431,0,4.609,5,10
555,Ordner,steward,noun,identity,5.100,0.237,1.296,30,4.276,0.253,1.360,29,5.267,0.383,2.100,30,6.545,0.205,0.963,22,5.182,0.284,1.332,22,7,4.146,1.730,2.167,1,23.833,1,2.348,0.261,3,2.152,0,3.340,2,6
556,Organisation,organisation,noun,identity,5.577,0.294,1.501,26,4.500,0.320,1.631,26,6.577,0.305,1.554,26,5.769,0.469,1.691,13,7.923,0.329,1.188,13,4,66.104,18.230,115.167,0,0.000,0,3.984,1.897,7,2.053,0,4.974,6,12
557,ostdeutsch,east German,adjective,characterization,4.818,0.228,1.310,33,5.061,0.157,0.899,33,4.515,0.209,1.202,33,4.750,0.271,1.327,24,6.500,0.248,1.216,24,7,0.208,0.000,9.167,0,0.000,0,0.602,-1.485,0,0.000,0,1.689,2,10
558,Papst,pope,noun,identity,3.763,0.260,1.601,38,5.216,0.249,1.512,37,5.811,0.319,1.941,37,8.067,0.358,1.387,15,5.133,0.675,2.615,15,1,34.125,9.760,62.333,0,0.000,0,3.501,1.414,9,2.394,0,4.491,1,5
559,Partei,party,noun,identity,3.774,0.221,1.230,31,5.800,0.227,1.243,30,5.667,0.347,1.900,30,5.917,0.398,1.379,12,7.167,0.386,1.337,12,1,247.875,9.090,447.667,1,1.333,0,4.356,2.269,16,2.223,0,5.346,2,6
560,Partner,partner,noun,identity,7.765,0.169,0.987,34,3.529,0.390,2.273,34,6.529,0.264,1.542,34,3.750,0.443,1.770,16,6.438,0.508,2.032,16,3,86.292,72.250,57.000,0,0.000,0,3.461,1.374,8,1.826,0,4.451,2,7
561,Partnerschaft,partnership,noun,abstract,7.667,0.181,1.132,39,3.231,0.340,2.121,39,7.154,0.222,1.387,39,2.909,0.530,1.758,11,6.455,0.846,2.806,11,3,19.125,3.860,8.000,0,0.000,0,2.711,0.623,2,0.477,0,3.702,3,13
562,Party,party (celebration),noun,setting,6.750,0.228,1.206,28,7.000,0.236,1.247,28,5.714,0.299,1.584,28,4.056,0.431,1.830,18,7.611,0.354,1.501,18,4,23.458,106.300,14.000,0,0.000,0,2.985,0.898,19,2.962,0,3.976,2,5
563,Partygast,party guest,noun,identity,5.886,0.235,1.388,35,6.086,0.244,1.442,35,5.229,0.239,1.416,35,3.900,0.307,1.373,20,5.650,0.554,2.477,20,4,0.104,0.200,0.000,0,0.000,0,0.000,0.000,0,0.000,0,0.990,3,9
564,passiv sein*,to be passive,verb,behavior,3.541,0.256,1.556,37,4.405,0.227,1.384,37,3.216,0.249,1.512,37,4.682,0.397,1.862,22,5.182,0.358,1.680,22,8,2.104,0.940,13.167,1,18.500,1,2.679,0.592,6,2.665,0,3.670,2,6
565,Patriot,patriot,noun,identity,3.765,0.231,1.350,34,5.824,0.191,1.114,34,5.324,0.324,1.886,34,6.696,0.317,1.521,23,5.826,0.443,2.125,23,1,1.792,2.010,20.333,0,0.000,0,2.294,0.207,1,1.230,0,3.287,3,7
566,Personalrat,staff council,noun,identity,5.088,0.217,1.264,34,4.939,0.168,0.966,33,6.030,0.312,1.794,33,4.615,0.583,2.103,13,6.538,0.447,1.613,13,4,2.563,0.000,3.167,0,0.000,0,1.230,-0.857,0,0.000,0,2.245,4,11
567,Pessimist,pessimist,noun,identity,3.558,0.203,1.333,43,5.357,0.243,1.575,42,4.558,0.289,1.894,43,5.550,0.266,1.191,20,3.350,0.357,1.599,20,8,0.396,0.470,1.667,0,0.000,0,1.740,-0.347,3,0.845,0,2.738,3,9
568,Pflicht,duty,noun,abstract,4.097,0.332,1.850,31,4.935,0.266,1.482,31,6.710,0.308,1.716,31,7.478,0.242,1.163,23,6.174,0.348,1.669,23,1,29.271,35.320,56.000,0,0.000,0,3.823,1.735,1,1.041,0,4.813,1,7
569,Picknick,picnic,noun,setting,7.514,0.180,1.067,35,3.943,0.281,1.662,35,4.743,0.176,1.039,35,2.750,0.411,1.422,12,8.000,0.275,0.953,12,3,1.500,8.030,0.000,0,0.000,0,1.903,-0.184,1,0.602,0,2.899,2,8
570,Politesse,parking inspector (female),noun,identity,3.971,0.272,1.586,34,5.706,0.262,1.528,34,5.206,0.298,1.737,34,6.455,0.312,1.036,11,3.909,0.456,1.514,11,1,0.167,0.280,0.000,0,0.000,0,1.000,-1.088,1,1.176,1,2.032,4,9
571,Politiker,politician,noun,identity,4.261,0.205,1.389,46,6.000,0.189,1.282,46,5.935,0.209,1.421,46,6.923,0.309,1.115,13,4.231,0.441,1.589,13,1,129.854,10.870,81.833,0,0.000,0,3.568,1.481,3,2.033,0,4.558,4,9
572,politisch,political,adjective,characterization,4.679,0.300,1.588,28,6.036,0.260,1.374,28,6.321,0.330,1.744,28,5.409,0.358,1.681,22,5.955,0.453,2.126,22,1,57.875,4.570,586.333,0,0.000,0,3.637,1.550,2,2.375,0,4.628,3,9
573,Polizei,police,noun,identity,4.457,0.193,1.312,46,5.696,0.215,1.459,46,6.870,0.183,1.240,46,7.955,0.192,0.899,22,6.182,0.327,1.532,22,1,347.250,209.690,176.333,0,0.000,0,3.926,1.838,3,1.079,0,4.916,3,7
574,Polizistin,police woman,noun,identity,4.667,0.374,1.941,27,5.370,0.393,2.041,27,6.667,0.292,1.519,27,6.833,0.322,1.115,12,5.250,0.479,1.658,12,1,2.021,5.240,0.500,0,0.000,0,0.778,-1.309,1,3.156,1,1.835,4,10
575,Präsident,president,noun,identity,5.100,0.175,0.960,30,5.333,0.146,0.802,30,6.933,0.287,1.574,30,7.077,0.211,0.760,13,4.846,0.541,1.951,13,1,228.979,106.540,277.333,0,0.000,0,4.199,2.111,12,1.875,0,5.189,3,9
576,predigen,to preach,verb,behavior,3.865,0.263,1.601,37,5.057,0.253,1.494,35,5.571,0.270,1.596,35,8.000,0.405,1.342,11,5.909,0.456,1.514,11,1,1.979,2.130,9.333,1,3.167,0,2.616,0.528,3,1.708,0,3.607,3,8
577,Prestige,prestige,noun,abstract,5.788,0.316,1.816,33,4.394,0.331,1.903,33,6.697,0.284,1.630,33,6.000,0.392,1.468,14,3.571,0.626,2.344,14,5,3.458,0.980,6.000,0,0.000,0,2.652,0.565,1,0.000,0,3.643,3,8
578,primitiv,primitive,adjective,characterization,3.529,0.274,1.600,34,5.618,0.227,1.326,34,3.588,0.311,1.811,34,5.417,0.232,1.139,24,4.958,0.229,1.122,24,8,0.750,2.520,15.333,0,0.000,0,2.442,0.355,3,1.146,0,3.434,3,8
579,Privatschule,private school,noun,setting,4.477,0.229,1.517,44,5.000,0.167,1.082,42,4.952,0.210,1.361,42,6.000,0.730,2.309,10,3.100,0.605,1.912,10,7,1.271,1.770,2.000,0,0.000,0,1.716,-0.372,0,0.000,0,2.714,4,12
580,Privileg,privilege,noun,abstract,5.714,0.248,1.467,35,4.886,0.259,1.530,35,6.486,0.190,1.121,35,7.348,0.214,1.027,23,3.174,0.386,1.850,23,1,4.000,3.350,6.500,0,0.000,0,2.718,0.630,0,0.000,0,3.709,3,8
581,Professor,professor,noun,identity,5.622,0.234,1.421,37,4.838,0.228,1.385,37,6.243,0.183,1.116,37,6.800,0.359,1.135,10,3.700,0.367,1.160,10,5,61.188,61.770,163.833,0,0.000,0,4.208,2.120,8,2.773,0,5.198,3,9
582,Profit,profit,noun,abstract,5.033,0.344,1.884,30,6.067,0.225,1.230,30,6.552,0.316,1.703,29,6.783,0.226,1.085,23,3.174,0.354,1.696,23,1,4.854,4.760,7.667,2,9.333,1,2.513,0.426,10,2.897,1,3.505,2,6
583,Profiteur,profiteer,noun,identity,3.750,0.328,1.735,28,5.893,0.243,1.286,28,5.714,0.267,1.410,28,6.364,0.338,1.120,11,2.455,0.434,1.440,11,6,0.396,0.040,0.000,0,0.000,0,0.301,-1.786,1,0.000,0,1.467,3,9
584,Proletariat,proletariat,noun,abstract,4.107,0.254,1.343,28,5.821,0.247,1.307,28,5.143,0.294,1.557,28,4.000,0.602,2.330,15,7.400,0.321,1.242,15,4,0.625,0.240,9.833,0,0.000,0,2.985,0.898,2,0.477,0,3.976,5,11
585,prominent,prominent,adjective,characterization,5.024,0.214,1.388,42,5.905,0.186,1.206,42,5.857,0.230,1.491,42,5.857,0.430,1.610,14,2.786,0.494,1.847,14,1,1.958,0.160,19.167,1,6.333,0,1.491,-0.596,2,0.602,0,2.495,3,9
586,Protest,protest,noun,abstract,5.333,0.305,1.494,24,7.125,0.236,1.154,24,6.708,0.204,0.999,24,4.773,0.378,1.771,22,6.591,0.333,1.563,22,4,35.042,2.320,47.833,1,0.000,0,3.301,1.213,4,1.079,0,4.291,2,7
587,Prozess,process,noun,abstract,4.342,0.262,1.615,38,6.237,0.201,1.240,38,6.105,0.219,1.351,38,6.391,0.354,1.699,23,6.478,0.242,1.163,23,1,40.188,25.080,105.833,0,0.000,0,2.107,0.020,2,1.716,0,3.101,2,7
588,Prügel,beatings,noun,abstract,2.030,0.215,1.237,33,7.879,0.198,1.139,33,6.424,0.401,2.305,33,7.955,0.213,0.999,22,3.909,0.315,1.477,22,2,2.938,7.320,2.833,0,0.000,0,2.602,0.515,7,1.929,0,3.593,2,6
589,Punker,punk,noun,identity,4.615,0.309,1.577,26,6.500,0.256,1.304,26,5.038,0.321,1.637,26,4.133,0.646,2.503,15,2.867,0.424,1.642,15,7,1.000,0.080,0.000,3,17.500,3,1.176,-0.911,14,3.164,4,2.194,2,6
590,pünktlich,punctual,adjective,characterization,6.275,0.270,1.710,40,3.825,0.263,1.662,40,5.475,0.256,1.617,40,5.545,0.340,1.595,22,4.727,0.401,1.882,22,5,11.313,16.180,11.833,0,0.000,0,2.941,0.853,2,2.097,0,3.931,2,9
591,Putzfrau,charwoman,noun,identity,4.829,0.244,1.445,35,4.429,0.149,0.884,35,3.714,0.248,1.467,35,5.800,0.460,1.781,15,4.067,0.452,1.751,15,7,2.688,2.950,4.333,0,0.000,0,2.064,-0.023,0,0.000,0,3.058,2,8
592,quälen,to torture,verb,behavior,1.833,0.280,1.682,36,8.000,0.195,1.171,36,6.194,0.414,2.482,36,8.400,0.190,0.737,15,4.333,0.615,2.380,15,2,3.688,7.360,13.333,1,0.000,0,2.628,0.541,3,1.653,0,3.620,2,6
593,qualifiziert,skilled,adjective,characterization,7.220,0.199,1.275,41,3.732,0.279,1.789,41,6.488,0.242,1.551,41,5.692,0.414,1.494,13,4.000,0.555,2.000,13,5,13.083,4.610,0.000,0,0.000,0,2.354,0.267,3,1.000,0,3.346,4,12
594,Rache,retaliation,noun,abstract,2.755,0.255,1.860,53,7.698,0.139,1.011,53,7.094,0.314,2.289,53,6.591,0.327,1.532,22,3.182,0.376,1.763,22,2,11.292,33.540,11.000,5,279.333,2,3.124,1.036,44,4.458,2,4.114,2,5
595,Rädelsführer,ringleader,noun,identity,3.462,0.343,1.749,26,6.500,0.329,1.679,26,5.538,0.420,2.140,26,6.938,0.512,2.048,16,4.750,0.433,1.732,16,6,1.271,0.280,1.000,0,0.000,0,2.068,-0.019,0,0.000,0,3.062,4,12
596,radikal,radical,adjective,characterization,3.067,0.230,1.258,30,7.433,0.207,1.135,30,7.367,0.247,1.351,30,5.200,0.696,2.201,10,4.700,0.651,2.058,10,6,9.104,1.810,28.167,0,0.000,0,2.886,0.798,2,1.914,0,3.877,3,7
597,Randalierer,vandal,noun,identity,2.571,0.260,1.539,35,7.529,0.254,1.482,34,5.771,0.393,2.327,35,5.556,0.669,2.007,9,4.222,0.683,2.048,9,6,3.854,0.240,0.000,1,0.667,1,1.230,-0.857,1,0.903,0,2.245,4,11
598,Randgruppe,fringe group,noun,identity,4.156,0.295,1.668,32,5.594,0.257,1.456,32,4.625,0.370,2.091,32,5.706,0.371,1.532,17,5.882,0.382,1.576,17,8,0.479,0.080,0.000,0,0.000,0,1.176,-0.911,1,0.000,0,2.194,3,10
599,Rangordnung,hierarchy,noun,abstract,3.882,0.252,1.472,34,5.618,0.302,1.758,34,6.353,0.335,1.952,34,7.867,0.256,0.990,15,5.533,0.682,2.642,15,1,0.479,0.350,0.000,0,0.000,0,2.529,0.441,2,0.301,0,3.520,3,11
600,ratsuchend,consulting,adjective,characterization,5.613,0.244,1.358,31,4.613,0.240,1.334,31,4.355,0.248,1.380,31,4.211,0.330,1.437,19,5.632,0.413,1.802,19,7,0.063,0.080,0.500,0,0.000,0,0.845,-1.242,1,0.000,0,1.893,3,10
601,rausschmeißen,to expel,verb,behavior,2.824,0.248,1.445,34,7.118,0.218,1.274,34,5.882,0.326,1.903,34,7.300,0.473,1.494,10,4.600,0.340,1.075,10,2,0.375,4.410,1.333,1,0.000,0,1.785,-0.302,2,1.041,0,2.783,3,13
602,Realschule,middle school,adjective,characterization,4.529,0.228,1.331,34,5.091,0.251,1.444,33,4.588,0.207,1.209,34,5.400,0.336,1.501,20,5.400,0.303,1.353,20,7,3.729,0.240,4.000,0,0.000,0,2.279,0.191,1,0.000,0,3.271,4,10
603,Rebell,rebel,noun,identity,5.138,0.399,2.150,29,7.379,0.260,1.399,29,6.931,0.289,1.557,29,4.000,0.480,1.797,14,3.071,0.529,1.979,14,5,1.188,2.560,10.333,2,0.833,0,1.959,-0.128,9,2.134,1,2.954,2,6
604,Rebellion,rebellion,noun,abstract,5.375,0.300,1.699,32,7.344,0.244,1.382,32,7.219,0.184,1.039,32,5.042,0.464,2.274,24,7.167,0.317,1.551,24,4,3.521,3.460,4.333,0,0.000,0,2.588,0.500,3,0.477,0,3.579,4,9
605,rebellisch,rebellious,adjective,characterization,5.429,0.327,1.731,28,6.750,0.265,1.404,28,6.893,0.149,0.786,28,5.091,0.492,2.308,22,4.545,0.500,2.345,22,5,0.500,0.550,1.167,0,0.000,0,1.826,-0.261,0,0.000,0,2.823,3,10
606,Redakteur,editor,noun,identity,5.250,0.160,0.844,28,5.370,0.186,0.967,27,5.714,0.217,1.150,28,5.400,0.499,1.578,10,3.900,0.657,2.079,10,7,6.479,2.050,12.833,0,0.000,0,2.999,0.912,4,1.653,0,3.990,3,9
607,regieren,to govern,verb,behavior,4.265,0.212,1.238,34,5.647,0.223,1.300,34,7.147,0.203,1.184,34,7.000,0.402,1.658,17,5.294,0.400,1.649,17,1,12.083,6.300,28.667,3,3.000,0,2.910,0.822,10,2.326,0,3.900,3,8
608,Regierungsgegner,government opponent,noun,identity,4.829,0.211,1.248,35,6.324,0.252,1.471,34,5.771,0.243,1.437,35,4.800,0.571,2.210,15,4.933,0.613,2.374,15,4,0.125,0.000,0.000,0,0.000,0,0.903,-1.184,0,0.000,0,1.944,5,16
609,regierungstreu,pro-regime,adjective,characterization,3.920,0.310,1.552,25,4.640,0.355,1.777,25,5.440,0.421,2.103,25,6.556,0.422,1.790,18,6.167,0.445,1.886,18,1,0.000,0.000,0.000,0,0.000,0,0.954,-1.133,0,0.000,0,1.990,4,14
610,regierungsunabhängig,non-governmental,adjective,characterization,5.949,0.249,1.555,39,4.921,0.307,1.894,38,6.000,0.244,1.507,38,3.800,0.321,1.436,20,5.850,0.437,1.954,20,4,0.021,0.000,0.000,0,0.000,0,0.000,0.000,0,0.000,0,0.990,7,20
611,Reife,maturity,noun,abstract,6.889,0.247,1.281,27,3.481,0.304,1.578,27,6.259,0.204,1.059,27,5.500,0.485,1.679,12,3.417,0.358,1.240,12,5,3.625,0.000,5.333,5,205.500,3,2.906,0.818,24,4.388,4,3.896,2,5
612,reizbar,irritable,adjective,characterization,3.389,0.237,1.420,36,7.167,0.171,1.028,36,5.556,0.334,2.006,36,5.739,0.237,1.137,23,3.130,0.181,0.869,23,6,0.208,0.870,1.167,2,2.167,1,1.929,-0.158,1,1.204,0,2.925,2,7
613,religiös,religious,adjective,characterization,4.176,0.282,1.642,34,4.824,0.336,1.961,34,4.939,0.317,1.819,33,5.750,0.629,2.179,12,7.167,0.474,1.642,12,7,3.500,3.310,27.500,0,0.000,0,2.756,0.668,1,1.279,0,3.747,4,8
614,Rente,pension,noun,abstract,4.973,0.325,1.979,37,4.811,0.274,1.664,37,4.189,0.302,1.838,37,4.000,0.308,1.477,23,7.304,0.147,0.703,23,4,29.188,7.400,36.000,1,0.000,0,2.814,0.727,38,3.333,1,3.805,2,5
615,Rentner,pensioner,noun,identity,4.851,0.217,1.489,47,4.174,0.239,1.623,46,3.851,0.234,1.601,47,4.533,0.307,1.187,15,4.400,0.412,1.595,15,7,24.896,0.790,20.000,2,13.167,0,2.708,0.620,7,2.841,1,3.699,2,7
616,respektieren,to respect,verb,behavior,7.243,0.210,1.278,37,3.639,0.309,1.854,36,6.459,0.299,1.820,37,4.615,0.646,2.329,13,5.154,0.724,2.609,13,3,5.250,11.970,11.833,0,0.000,0,2.817,0.729,2,1.000,0,3.808,4,12
617,respektlos,disrespectful,adjective,characterization,2.765,0.302,1.759,34,7.029,0.237,1.381,34,5.576,0.435,2.500,33,5.652,0.375,1.799,23,3.435,0.300,1.441,23,6,1.083,4.530,1.000,0,0.000,0,1.826,-0.261,2,0.845,0,2.823,3,10
618,Reue,remorse,noun,abstract,4.636,0.301,1.729,33,5.061,0.272,1.560,33,5.485,0.329,1.889,33,5.261,0.229,1.096,23,4.478,0.366,1.755,23,7,3.521,5.590,5.000,4,510.333,3,2.867,0.780,24,4.805,3,3.858,2,4
619,reuig,repentant,adjective,characterization,4.775,0.233,1.476,40,4.700,0.215,1.363,40,4.775,0.298,1.888,40,5.261,0.309,1.484,23,4.522,0.382,1.831,23,7,0.313,0.160,0.000,0,0.000,0,1.568,-0.519,2,1.477,0,2.570,2,5
620,Revolte,revolt,noun,abstract,4.639,0.233,1.397,36,7.200,0.238,1.410,35,7.086,0.176,1.040,35,4.455,0.459,2.154,22,7.227,0.246,1.152,22,4,3.146,1.930,6.833,0,0.000,0,2.513,0.426,0,0.000,0,3.505,3,7
621,Revolution,revolution,noun,abstract,5.541,0.270,1.643,37,7.703,0.242,1.469,37,7.865,0.174,1.058,37,4.417,0.403,1.976,24,7.750,0.277,1.359,24,4,31.729,13.070,65.167,1,26.500,0,3.875,1.787,7,3.648,0,4.865,5,10
622,Richter,judge,noun,identity,5.278,0.157,0.944,36,4.778,0.319,1.914,36,7.611,0.219,1.315,36,7.429,0.552,2.065,14,4.286,0.658,2.463,14,1,105.438,35.200,55.167,2,248.333,2,3.859,1.771,18,3.946,0,4.849,2,7
623,Risiko,risk,noun,abstract,4.657,0.232,1.371,35,7.382,0.207,1.206,34,6.457,0.230,1.358,35,4.870,0.276,1.325,23,4.478,0.266,1.275,23,6,49.625,34.490,24.667,0,0.000,0,3.148,1.061,2,0.845,0,4.139,3,6
624,Rivale,rival,noun,identity,3.333,0.196,1.221,39,6.923,0.170,1.061,39,6.077,0.250,1.562,39,6.400,0.349,1.352,15,2.533,0.363,1.407,15,6,3.896,0.710,7.000,0,0.000,0,1.978,-0.110,5,1.301,0,2.972,3,6
625,Rockstar,rockstar,noun,identity,5.545,0.326,1.872,33,6.939,0.298,1.713,33,6.000,0.308,1.768,33,5.091,0.368,1.221,11,4.000,0.739,2.449,11,5,1.167,2.990,0.000,0,0.000,0,0.699,-1.389,0,0.000,0,1.768,2,8
626,romantisch,romantic,adjective,characterization,7.182,0.204,1.352,44,4.636,0.340,2.253,44,5.341,0.262,1.738,44,4.045,0.203,0.950,22,5.273,0.452,2.120,22,3,2.958,14.250,15.167,0,0.000,0,2.513,0.426,1,1.114,0,3.505,3,10
627,Rückhalt,support,noun,abstract,7.487,0.204,1.275,39,2.564,0.286,1.789,39,6.590,0.279,1.743,39,4.000,0.210,0.784,14,6.786,0.408,1.528,14,3,6.667,0.590,2.000,0,0.000,0,2.491,0.404,1,0.000,0,3.483,2,8
628,Ruhestand,retirement,noun,abstract,5.881,0.229,1.485,42,3.512,0.280,1.791,41,4.537,0.250,1.598,41,4.444,0.271,1.149,18,4.389,0.421,1.787,18,7,17.667,8.540,8.333,0,0.000,0,2.736,0.648,0,0.000,0,3.727,3,9
629,Ruhm,fame,noun,abstract,5.500,0.305,1.780,34,6.235,0.280,1.634,34,6.912,0.213,1.240,34,6.261,0.245,1.176,23,4.348,0.456,2.187,23,1,11.354,14.570,19.833,4,95.000,1,3.190,1.102,23,4.025,1,4.180,1,4
630,Rüpel,thug,noun,identity,2.765,0.179,1.046,34,6.529,0.305,1.779,34,5.647,0.270,1.574,34,5.667,0.299,1.465,24,3.042,0.229,1.122,24,6,0.417,0.980,0.833,0,0.000,0,1.505,-0.582,4,1.462,0,2.509,2,5
631,Sabotage,sabotage,noun,abstract,3.000,0.318,1.742,30,7.133,0.287,1.570,30,5.800,0.360,1.972,30,5.609,0.293,1.406,23,4.043,0.330,1.581,23,6,1.729,2.240,7.500,0,0.000,0,2.563,0.476,1,0.000,0,3.555,4,8
